
 ▐▛███▜▌   Claude Code v2.1.45
│ #: 54                                                                        │
│ Feature: Dubbing voice preference                                            │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 55                                                                        │
│ Feature: Original audio mix slider                                           │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 56                                                                        │
│ Feature: Cost per minute display                                             │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 57                                                                        │
│ Feature: Trivia enable/disable                                               │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 58                                                                        │
│ Feature: Trivia auto-show                                                    │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 59                                                                        │
│ Feature: Trivia difficulty                                                   │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 60                                                                        │
│ Feature: Trivia categories (6)                                               │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 61                                                                        │
│ Feature: Trivia stats                                                        │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 62                                                                        │
│ Feature: Beta feature toggles                                                │
│ iOS: N                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 63                                                                        │
│ Feature: Beta enrollment                                                     │
│ iOS: N                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 64                                                                        │
│ Feature: Beta feedback button                                                │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: PRIVACY                                                                   │
│ Feature:                                                                     │
│ iOS:                                                                         │
│ Android:                                                                     │
│ tvOS:                                                                        │
│ Web:                                                                         │
│ Mobile Web:                                                                  │
│ ────────────────────────────────────────                                     │
│ #: 65                                                                        │
│ Feature: Analytics toggle                                                    │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 66                                                                        │
│ Feature: Crash reports toggle                                                │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 67                                                                        │
│ Feature: Personalization toggle                                              │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 68                                                                        │
│ Feature: Watch history toggle                                                │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 69                                                                        │
│ Feature: Clear watch history                                                 │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 70                                                                        │
│ Feature: Download data (GDPR)                                                │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: P (alert)                                                               │
│ Mobile Web: P (alert)                                                        │
│ ────────────────────────────────────────                                     │
│ #: 71                                                                        │
│ Feature: Delete all data                                                     │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 72                                                                        │
│ Feature: Search history toggle                                               │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 73                                                                        │
│ Feature: Clear search history                                                │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 74                                                                        │
│ Feature: Cookie preferences                                                  │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 75                                                                        │
│ Feature: Active sessions list                                                │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: PARENTAL CONTROLS                                                         │
│ Feature:                                                                     │
│ iOS:                                                                         │
│ Android:                                                                     │
│ tvOS:                                                                        │
│ Web:                                                                         │
│ Mobile Web:                                                                  │
│ ────────────────────────────────────────                                     │
│ #: 76                                                                        │
│ Feature: Parental PIN toggle                                                 │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 77                                                                        │
│ Feature: PIN entry/change                                                    │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y (custom pad)                                                         │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 78                                                                        │
│ Feature: Max content rating                                                  │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 79                                                                        │
│ Feature: Block explicit content                                              │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 80                                                                        │
│ Feature: Restrict purchases                                                  │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 81                                                                        │
│ Feature: Restrict AI features                                                │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 82                                                                        │
│ Feature: Daily viewing time limit                                            │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 83                                                                        │
│ Feature: Time limit stepper                                                  │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 84                                                                        │
│ Feature: Blocked categories                                                  │
│ iOS: N                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 85                                                                        │
│ Feature: Blocked channels                                                    │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 86                                                                        │
│ Feature: Restricted hours                                                    │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: SECURITY                                                                  │
│ Feature:                                                                     │
│ iOS:                                                                         │
│ Android:                                                                     │
│ tvOS:                                                                        │
│ Web:                                                                         │
│ Mobile Web:                                                                  │
│ ────────────────────────────────────────                                     │
│ #: 87                                                                        │
│ Feature: Biometric auth toggle                                               │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: X                                                                      │
│ Web: X                                                                       │
│ Mobile Web: X                                                                │
│ ────────────────────────────────────────                                     │
│ #: 88                                                                        │
│ Feature: Change password                                                     │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 89                                                                        │
│ Feature: Active sessions list                                                │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 90                                                                        │
│ Feature: Sign out all sessions                                               │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 91                                                                        │
│ Feature: Two-factor auth                                                     │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: ACCESSIBILITY                                                             │
│ Feature:                                                                     │
│ iOS:                                                                         │
│ Android:                                                                     │
│ tvOS:                                                                        │
│ Web:                                                                         │
│ Mobile Web:                                                                  │
│ ────────────────────────────────────────                                     │
│ #: 92                                                                        │
│ Feature: Large text toggle                                                   │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 93                                                                        │
│ Feature: Bold text toggle                                                    │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 94                                                                        │
│ Feature: High contrast toggle                                                │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 95                                                                        │
│ Feature: Reduce motion toggle                                                │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 96                                                                        │
│ Feature: Audio descriptions                                                  │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 97                                                                        │
│ Feature: Closed captions toggle                                              │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 98                                                                        │
│ Feature: Mono audio toggle                                                   │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 99                                                                        │
│ Feature: VoiceOver hints                                                     │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 100                                                                       │
│ Feature: Touch target size                                                   │
│ iOS: Y                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 101                                                                       │
│ Feature: Focus indicator size                                                │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 102                                                                       │
│ Feature: Color blind mode                                                    │
│ iOS: N                                                                       │
│ Android: N                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: SUBSCRIPTION                                                              │
│ Feature:                                                                     │
│ iOS:                                                                         │
│ Android:                                                                     │
│ tvOS:                                                                        │
│ Web:                                                                         │
│ Mobile Web:                                                                  │
│ ────────────────────────────────────────                                     │
│ #: 103                                                                       │
│ Feature: Current plan display                                                │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y                                                                      │
│ Web: P                                                                       │
│ Mobile Web: P                                                                │
│ ────────────────────────────────────────                                     │
│ #: 104                                                                       │
│ Feature: Available plans list                                                │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 105                                                                       │
│ Feature: Plan change/upgrade                                                 │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: P (alert)                                                               │
│ Mobile Web: P (alert)                                                        │
│ ────────────────────────────────────────                                     │
│ #: 106                                                                       │
│ Feature: Billing history                                                     │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: N                                                                      │
│ Web: P (placeholder)                                                         │
│ Mobile Web: P (placeholder)                                                  │
│ ────────────────────────────────────────                                     │
│ #: 107                                                                       │
│ Feature: Manage via store                                                    │
│ iOS: Y                                                                       │
│ Android: Y                                                                   │
│ tvOS: Y                                                                      │
│ Web: N                                                                       │
│ Mobile Web: N                                                                │
│ ────────────────────────────────────────                                     │
│ #: 108                                                                       │
│ Feature: Auto-renew toggle                                                   │
